Slice,Count,Total Area,Average Size,%Area,Mean
6050,11,2.573,0.234,16.111,255.000
6051,7,2.472,0.353,15.482,255.000
6052,7,1.767,0.252,11.065,255.000
6053,12,1.799,0.150,11.268,255.000
6054,10,1.831,0.183,11.466,255.000
6055,12,1.956,0.163,12.246,255.000
6056,12,1.947,0.162,12.194,255.000
6057,12,2.001,0.167,12.528,255.000
6058,13,2.074,0.160,12.988,255.000
6059,13,2.202,0.169,13.790,255.000
6060,9,2.289,0.254,14.333,255.000
6061,8,1.746,0.218,10.937,255.000
6062,13,1.932,0.149,12.099,255.000
6063,13,1.915,0.147,11.992,255.000
6064,15,1.920,0.128,12.022,255.000
6065,14,1.834,0.131,11.486,255.000
6066,12,1.849,0.154,11.579,255.000
6067,12,1.436,0.120,8.990,255.000
6068,7,1.431,0.204,8.962,255.000
6069,7,1.246,0.178,7.804,255.000
6070,10,1.286,0.129,8.056,255.000
6071,11,1.350,0.123,8.452,255.000
6072,8,0.760,0.095,4.760,255.000
6073,9,0.811,0.090,5.077,255.000
6074,10,1.291,0.129,8.083,255.000
6075,8,0.541,0.068,3.389,255.000
6076,10,1.527,0.153,9.562,255.000
6077,9,1.424,0.158,8.919,255.000
6078,7,0.593,0.085,3.716,255.000
6079,12,2.096,0.175,13.125,255.000
6080,10,2.092,0.209,13.099,255.000
6081,8,2.208,0.276,13.829,255.000
6082,8,1.907,0.238,11.944,255.000
6083,11,2.397,0.218,15.012,255.000
6084,11,0.991,0.090,6.206,255.000
6085,14,1.179,0.084,7.383,255.000
6086,14,1.126,0.080,7.052,255.000
6087,10,2.793,0.279,17.490,255.000
6088,16,2.855,0.178,17.881,255.000
6089,10,3.679,0.368,23.038,255.000
6090,9,2.716,0.302,17.010,255.000
6091,6,1.678,0.280,10.510,255.000
6092,7,1.492,0.213,9.345,255.000
6093,8,1.503,0.188,9.411,255.000
6094,11,2.516,0.229,15.756,255.000
6095,13,2.408,0.185,15.081,255.000
6096,10,2.132,0.213,13.351,255.000
6097,11,2.125,0.193,13.306,255.000
6098,15,2.556,0.170,16.004,255.000
6099,14,2.671,0.191,16.724,255.000
6100,16,2.543,0.159,15.923,255.000
6101,20,1.873,0.094,11.728,255.000
6102,14,2.545,0.182,15.937,255.000
6103,18,2.198,0.122,13.766,255.000
6104,14,1.979,0.141,12.393,255.000
6105,14,2.132,0.152,13.351,255.000
6106,11,2.058,0.187,12.889,255.000
6107,9,2.060,0.229,12.903,255.000
6108,10,2.292,0.229,14.353,255.000
6109,11,2.483,0.226,15.550,255.000
6110,10,2.846,0.285,17.823,255.000
6111,10,3.024,0.302,18.937,255.000
6112,9,2.302,0.256,14.413,255.000
6113,12,2.972,0.248,18.611,255.000
6114,11,2.929,0.266,18.339,255.000
6115,13,2.898,0.223,18.147,255.000
6116,10,2.902,0.290,18.171,255.000
6117,12,2.744,0.229,17.185,255.000
6118,11,2.171,0.197,13.593,255.000
6119,9,2.214,0.246,13.867,255.000
6120,9,2.111,0.235,13.218,255.000
6121,13,2.210,0.170,13.839,255.000
6122,8,2.215,0.277,13.871,255.000
6123,6,2.245,0.374,14.058,255.000
6124,7,2.705,0.386,16.938,255.000
6125,11,2.730,0.248,17.093,255.000
6126,12,2.599,0.217,16.274,255.000
6127,10,2.513,0.251,15.736,255.000
6128,9,2.554,0.284,15.996,255.000
6129,11,2.048,0.186,12.827,255.000
6130,13,2.659,0.205,16.649,255.000
6131,11,2.719,0.247,17.026,255.000
6132,8,2.795,0.349,17.500,255.000
6133,8,2.097,0.262,13.131,255.000
6134,7,2.812,0.402,17.607,255.000
6135,8,2.077,0.260,13.008,255.000
6136,7,2.001,0.286,12.530,255.000
6137,5,1.957,0.391,12.254,255.000
6138,9,2.526,0.281,15.819,255.000
6139,14,1.886,0.135,11.813,255.000
6140,14,1.917,0.137,12.004,255.000
6141,12,1.865,0.155,11.679,255.000
6142,10,1.693,0.169,10.601,255.000
6143,13,1.711,0.132,10.712,255.000
6144,13,1.649,0.127,10.323,255.000
6145,11,1.726,0.157,10.808,255.000
6146,8,2.336,0.292,14.627,255.000
6147,8,2.287,0.286,14.319,255.000
6148,6,2.348,0.391,14.702,255.000
6149,10,2.405,0.241,15.062,255.000
6150,7,2.004,0.286,12.548,255.000
6151,7,1.204,0.172,7.538,255.000
6152,7,1.134,0.162,7.103,255.000
6153,5,1.120,0.224,7.012,255.000
6154,8,1.188,0.148,7.438,255.000
6155,4,1.266,0.316,7.927,255.000
6156,7,1.361,0.194,8.520,255.000
6157,6,0.641,0.107,4.014,255.000
6158,2,0.560,0.280,3.508,255.000
6159,2,0.033,0.017,0.208,255.000
6160,3,0.688,0.229,4.306,255.000
6161,6,1.454,0.242,9.107,255.000
6162,8,1.445,0.181,9.050,255.000
6163,7,0.661,0.094,4.137,255.000
6164,8,1.468,0.183,9.192,255.000
6165,5,1.503,0.301,9.413,255.000
6166,4,0.034,0.008,0.210,255.000
6167,2,0.022,0.011,0.135,255.000
6168,3,0.061,0.020,0.381,255.000
6169,5,0.999,0.200,6.258,255.000
6170,2,0.129,0.064,0.808,255.000
6171,8,0.934,0.117,5.847,255.000
6172,7,0.917,0.131,5.742,255.000
6173,5,0.894,0.179,5.601,255.000
6174,8,2.894,0.362,18.121,255.000
6175,9,2.158,0.240,13.516,255.000
6176,4,2.133,0.533,13.359,255.000
6177,4,2.111,0.528,13.218,255.000
6178,3,2.189,0.730,13.706,255.000
6179,3,2.192,0.731,13.728,255.000
6180,4,2.094,0.523,13.113,255.000
6181,3,0.018,0.006,0.111,255.000
6182,3,0.028,0.009,0.177,255.000
6183,7,0.738,0.105,4.619,255.000
6184,8,4.326,0.541,27.091,255.000
6185,7,2.783,0.398,17.427,255.000
6186,8,2.187,0.273,13.698,255.000
6187,5,2.061,0.412,12.907,255.000
6188,5,2.710,0.542,16.968,255.000
6189,9,4.011,0.446,25.119,255.000
6190,7,2.073,0.296,12.984,255.000
6191,9,2.141,0.238,13.405,255.000
6192,11,2.112,0.192,13.224,255.000
6193,12,2.137,0.178,13.381,255.000
6194,9,2.008,0.223,12.577,255.000
6195,9,2.068,0.230,12.948,255.000
6196,6,2.049,0.341,12.829,255.000
6197,2,1.375,0.687,8.609,255.000
6198,3,1.342,0.447,8.407,255.000
6199,3,1.354,0.451,8.478,255.000
6200,5,2.523,0.505,15.798,255.000
6201,4,2.589,0.647,16.212,255.000
6202,6,2.305,0.384,14.435,255.000
6203,7,2.204,0.315,13.800,255.000
6204,6,1.206,0.201,7.550,255.000
6205,9,1.919,0.213,12.018,255.000
6206,9,1.961,0.218,12.278,255.000
6207,6,1.117,0.186,6.996,255.000
6208,6,1.837,0.306,11.506,255.000
6209,8,2.527,0.316,15.825,255.000
6210,8,2.244,0.280,14.052,255.000
6211,6,1.708,0.285,10.696,255.000
6212,4,1.823,0.456,11.419,255.000
6213,5,2.411,0.482,15.095,255.000
6214,2,1.215,0.607,7.607,255.000
6215,3,1.182,0.394,7.405,255.000
6216,2,0.655,0.327,4.099,255.000
6217,3,0.630,0.210,3.942,255.000
6218,1,0.621,0.621,3.889,255.000
6219,2,1.812,0.906,11.349,255.000
6220,5,1.861,0.372,11.653,255.000
6221,7,1.936,0.277,12.125,255.000
6222,6,2.687,0.448,16.829,255.000
6223,5,2.618,0.524,16.397,255.000
6224,17,2.090,0.123,13.089,255.000
6225,14,2.051,0.146,12.841,255.000
6226,17,1.965,0.116,12.306,255.000
6227,14,1.796,0.128,11.246,255.000
6228,10,1.865,0.186,11.677,255.000
6229,14,2.100,0.150,13.149,255.000
6230,10,2.305,0.230,14.433,255.000
6231,10,2.431,0.243,15.224,255.000
6232,11,1.815,0.165,11.363,255.000
6233,11,2.462,0.224,15.415,255.000
6234,6,1.863,0.311,11.669,255.000
6235,10,1.889,0.189,11.827,255.000
6236,12,1.875,0.156,11.744,255.000
6237,11,1.934,0.176,12.111,255.000
6238,10,1.970,0.197,12.335,255.000
6239,4,1.972,0.493,12.347,255.000
6240,5,2.414,0.483,15.119,255.000
6241,6,2.283,0.380,14.294,255.000
6242,6,2.175,0.363,13.623,255.000
6243,7,2.189,0.313,13.708,255.000
6244,7,2.211,0.316,13.843,255.000
6245,8,2.373,0.297,14.863,255.000
6246,6,2.862,0.477,17.921,255.000
6247,6,3.007,0.501,18.833,255.000
6248,10,3.728,0.373,23.343,255.000
6249,7,3.075,0.439,19.256,255.000
6250,7,3.155,0.451,19.760,255.000
6251,8,3.119,0.390,19.530,255.000
6252,11,3.727,0.339,23.341,255.000
6253,6,2.347,0.391,14.694,255.000
6254,5,2.245,0.449,14.062,255.000
6255,7,2.237,0.320,14.010,255.000
6256,5,2.234,0.447,13.992,255.000
6257,8,2.273,0.284,14.232,255.000
6258,6,2.183,0.364,13.671,255.000
6259,7,2.930,0.419,18.349,255.000
6260,9,2.804,0.312,17.560,255.000
6261,6,2.747,0.458,17.202,255.000
6262,8,2.764,0.346,17.312,255.000
6263,5,2.040,0.408,12.778,255.000
6264,5,2.104,0.421,13.179,255.000
6265,7,2.132,0.305,13.351,255.000
6266,9,3.141,0.349,19.669,255.000
6267,8,2.175,0.272,13.621,255.000
6268,7,2.934,0.419,18.373,255.000
6269,8,1.998,0.250,12.510,255.000
6270,8,1.990,0.249,12.460,255.000
6271,4,1.934,0.484,12.113,255.000
6272,8,1.943,0.243,12.165,255.000
6273,9,1.788,0.199,11.196,255.000
6274,8,1.649,0.206,10.323,255.000
6275,10,1.819,0.182,11.389,255.000
6276,7,1.709,0.244,10.702,255.000
6277,6,2.037,0.339,12.756,255.000
6278,12,2.014,0.168,12.611,255.000
6279,10,2.035,0.204,12.744,255.000
6280,10,1.995,0.199,12.490,255.000
6281,13,2.039,0.157,12.770,255.000
6282,8,1.381,0.173,8.649,255.000
6283,8,1.969,0.246,12.329,255.000
6284,7,1.930,0.276,12.083,255.000
6285,2,0.806,0.403,5.046,255.000
6286,5,1.102,0.220,6.901,255.000
6287,4,2.664,0.666,16.681,255.000
6288,6,1.472,0.245,9.220,255.000
6289,8,1.138,0.142,7.127,255.000
6290,10,1.159,0.116,7.256,255.000
6291,9,2.028,0.225,12.702,255.000
6292,4,1.358,0.340,8.506,255.000
6293,3,1.379,0.460,8.635,255.000
6294,5,1.429,0.286,8.950,255.000
6295,4,1.427,0.357,8.935,255.000
6296,4,1.415,0.354,8.863,255.000
6297,4,1.048,0.262,6.563,255.000
6298,5,1.811,0.362,11.343,255.000
6299,6,3.715,0.619,23.266,255.000
6300,9,3.604,0.400,22.571,255.000
6301,11,3.598,0.327,22.532,255.000
6302,12,3.627,0.302,22.710,255.000
6303,13,3.679,0.283,23.036,255.000
6304,14,3.580,0.256,22.421,255.000
6305,11,3.484,0.317,21.815,255.000
6306,8,2.299,0.287,14.395,255.000
6307,7,2.343,0.335,14.675,255.000
6308,7,2.356,0.337,14.752,255.000
6309,5,1.578,0.316,9.883,255.000
6310,6,1.532,0.255,9.591,255.000
6311,6,1.469,0.245,9.196,255.000
6312,7,1.437,0.205,8.996,255.000
6313,6,1.448,0.241,9.069,255.000
6314,5,0.800,0.160,5.012,255.000
6315,5,0.893,0.179,5.589,255.000
6316,7,0.922,0.132,5.776,255.000
6317,5,2.434,0.487,15.242,255.000
6318,10,2.300,0.230,14.403,255.000
6319,12,2.229,0.186,13.956,255.000
6320,13,2.135,0.164,13.371,255.000
6321,11,1.131,0.103,7.083,255.000
6322,8,1.152,0.144,7.214,255.000
6323,9,1.312,0.146,8.218,255.000
6324,9,1.419,0.158,8.887,255.000
6325,8,1.349,0.169,8.450,255.000
6326,4,1.391,0.348,8.708,255.000
6327,4,0.964,0.241,6.036,255.000
6328,6,0.391,0.065,2.446,255.000
6329,7,1.034,0.148,6.474,255.000
6330,6,0.875,0.146,5.478,255.000
6331,8,0.875,0.109,5.480,255.000
6332,11,0.880,0.080,5.514,255.000
6333,9,0.733,0.081,4.587,255.000
6334,8,0.702,0.088,4.397,255.000
6335,7,0.730,0.104,4.573,255.000
6336,8,0.790,0.099,4.944,255.000
6337,12,0.818,0.068,5.121,255.000
6338,12,1.783,0.149,11.163,255.000
6339,13,1.577,0.121,9.875,255.000
6340,12,2.267,0.189,14.194,255.000
6341,13,2.195,0.169,13.744,255.000
6342,15,2.313,0.154,14.484,255.000
6343,14,2.294,0.164,14.363,255.000
6344,11,1.478,0.134,9.258,255.000
6345,9,1.614,0.179,10.107,255.000
6346,13,2.042,0.157,12.788,255.000
6347,9,1.841,0.205,11.530,255.000
6348,10,1.822,0.182,11.407,255.000
6349,8,1.936,0.242,12.125,255.000
6350,10,1.950,0.195,12.214,255.000
6351,9,1.351,0.150,8.462,255.000
6352,13,2.392,0.184,14.982,255.000
6353,8,1.686,0.211,10.556,255.000
6354,9,1.790,0.199,11.206,255.000
6355,7,0.705,0.101,4.413,255.000
6356,7,2.552,0.365,15.984,255.000
6357,8,1.805,0.226,11.304,255.000
6358,8,1.601,0.200,10.028,255.000
6359,9,1.539,0.171,9.635,255.000
6360,10,1.628,0.163,10.194,255.000
6361,9,1.521,0.169,9.528,255.000
6362,11,1.507,0.137,9.435,255.000
6363,9,1.535,0.171,9.615,255.000
6364,12,1.539,0.128,9.635,255.000
6365,8,1.714,0.214,10.732,255.000
6366,5,0.746,0.149,4.673,255.000
6367,6,0.770,0.128,4.819,255.000
6368,6,0.770,0.128,4.821,255.000
6369,8,0.865,0.108,5.417,255.000
6370,5,0.848,0.170,5.308,255.000
6371,5,0.969,0.194,6.067,255.000
6372,9,0.835,0.093,5.226,255.000
6373,11,2.641,0.240,16.536,255.000
6374,10,2.641,0.264,16.540,255.000
6375,10,2.659,0.266,16.651,255.000
6376,8,2.473,0.309,15.484,255.000
6377,5,2.398,0.480,15.016,255.000
6378,11,2.277,0.207,14.258,255.000
6379,9,2.256,0.251,14.129,255.000
6380,10,2.285,0.228,14.308,255.000
6381,8,1.006,0.126,6.298,255.000
6382,9,1.072,0.119,6.714,255.000
6383,10,1.108,0.111,6.938,255.000
6384,12,0.770,0.064,4.819,255.000
6385,12,0.610,0.051,3.817,255.000
6386,12,0.704,0.059,4.411,255.000
6387,11,0.713,0.065,4.464,255.000
6388,11,0.424,0.039,2.655,255.000
6389,10,0.428,0.043,2.681,255.000
6390,3,0.041,0.014,0.258,255.000
6391,2,0.027,0.014,0.171,255.000
6392,2,0.037,0.019,0.232,255.000
6393,2,0.024,0.012,0.151,255.000
6394,3,0.027,0.009,0.169,255.000
6395,2,0.009,0.004,0.056,255.000
6396,1,0.005,0.005,0.030,255.000
6397,1,0.003,0.003,0.018,255.000
6398,2,0.025,0.012,0.155,255.000
6399,2,0.047,0.023,0.294,255.000
6400,2,0.027,0.013,0.167,255.000
6401,2,0.032,0.016,0.200,255.000
6402,2,0.032,0.016,0.200,255.000
6403,1,0.033,0.033,0.208,255.000
6404,2,0.028,0.014,0.173,255.000
6405,0,0.000,NaN,0.000,NaN
6406,1,0.003,0.003,0.018,255.000
6407,2,0.106,0.053,0.665,255.000
6408,2,0.094,0.047,0.587,255.000
6409,2,0.056,0.028,0.353,255.000
6410,2,0.038,0.019,0.236,255.000
6411,2,0.014,0.007,0.089,255.000
6412,1,0.003,0.003,0.018,255.000
6413,0,0.000,NaN,0.000,NaN
6414,2,0.017,0.009,0.107,255.000
6415,2,0.012,0.006,0.073,255.000
6416,4,0.025,0.006,0.155,255.000
6417,4,1.403,0.351,8.788,255.000
6418,6,1.272,0.212,7.964,255.000
6419,3,0.028,0.009,0.175,255.000
6420,4,0.665,0.166,4.165,255.000
6421,3,0.746,0.249,4.671,255.000
6422,4,0.062,0.016,0.389,255.000
6423,7,0.094,0.013,0.587,255.000
6424,8,0.065,0.008,0.409,255.000
6425,5,0.028,0.006,0.173,255.000
6426,4,2.711,0.678,16.974,255.000
6427,5,2.750,0.550,17.224,255.000
6428,6,2.709,0.451,16.962,255.000
6429,9,3.349,0.372,20.972,255.000
6430,5,1.840,0.368,11.524,255.000
6431,10,1.836,0.184,11.496,255.000
6432,7,1.855,0.265,11.615,255.000
6433,6,0.841,0.140,5.264,255.000
6434,6,0.911,0.152,5.704,255.000
6435,5,0.137,0.027,0.855,255.000
6436,6,0.148,0.025,0.929,255.000
6437,8,0.167,0.021,1.044,255.000
6438,10,0.927,0.093,5.806,255.000
6439,9,0.876,0.097,5.488,255.000
6440,9,0.928,0.103,5.812,255.000
6441,10,0.999,0.100,6.256,255.000
6442,8,1.001,0.125,6.270,255.000
6443,8,1.644,0.205,10.294,255.000
6444,8,1.622,0.203,10.157,255.000
6445,10,1.693,0.169,10.603,255.000
6446,11,1.453,0.132,9.099,255.000
6447,10,1.697,0.170,10.627,255.000
6448,5,1.260,0.252,7.889,255.000
6449,6,0.679,0.113,4.254,255.000
6450,7,2.465,0.352,15.437,255.000
6451,8,3.220,0.403,20.167,255.000
6452,7,2.898,0.414,18.151,255.000
6453,7,2.325,0.332,14.562,255.000
6454,10,2.575,0.257,16.123,255.000
6455,10,1.637,0.164,10.254,255.000
6456,10,1.389,0.139,8.700,255.000
6457,10,1.250,0.125,7.829,255.000
6458,13,1.362,0.105,8.528,255.000
6459,9,2.185,0.243,13.683,255.000
6460,13,2.369,0.182,14.833,255.000
6461,8,0.869,0.109,5.444,255.000
6462,9,1.404,0.156,8.792,255.000
6463,7,1.078,0.154,6.752,255.000
6464,10,1.792,0.179,11.220,255.000
6465,10,1.821,0.182,11.405,255.000
6466,10,1.888,0.189,11.825,255.000
6467,9,1.767,0.196,11.063,255.000
6468,9,1.564,0.174,9.794,255.000
6469,9,0.912,0.101,5.712,255.000
6470,12,1.309,0.109,8.196,255.000
6471,8,0.752,0.094,4.710,255.000
6472,5,0.649,0.130,4.065,255.000
6473,4,0.544,0.136,3.407,255.000
6474,8,2.282,0.285,14.292,255.000
6475,11,2.211,0.201,13.843,255.000
6476,12,2.185,0.182,13.685,255.000
6477,10,1.899,0.190,11.893,255.000
6478,5,0.582,0.116,3.647,255.000
6479,7,0.578,0.083,3.621,255.000
6480,3,0.460,0.153,2.879,255.000
6481,6,0.400,0.067,2.508,255.000
6482,6,0.402,0.067,2.518,255.000
6483,6,0.380,0.063,2.377,255.000
6484,9,0.555,0.062,3.478,255.000
6485,9,0.538,0.060,3.371,255.000
6486,6,0.622,0.104,3.893,255.000
6487,4,0.343,0.086,2.151,255.000
6488,3,0.247,0.082,1.546,255.000
6489,4,0.222,0.055,1.389,255.000
6490,10,0.393,0.039,2.458,255.000
6491,10,1.142,0.114,7.151,255.000
6492,9,0.987,0.110,6.181,255.000
6493,7,0.647,0.092,4.054,255.000
6494,7,0.708,0.101,4.433,255.000
6495,6,0.969,0.161,6.065,255.000
6496,6,0.841,0.140,5.268,255.000
6497,5,0.486,0.097,3.042,255.000
6498,5,0.504,0.101,3.157,255.000
6499,3,0.052,0.017,0.327,255.000
6500,1,0.026,0.026,0.165,255.000
6501,2,0.535,0.267,3.349,255.000
6502,1,0.491,0.491,3.073,255.000
6503,2,0.507,0.254,3.177,255.000
6504,3,0.552,0.184,3.458,255.000
6505,2,0.589,0.294,3.687,255.000
6506,4,0.558,0.140,3.496,255.000
6507,2,0.009,0.004,0.056,255.000
6508,4,0.259,0.065,1.619,255.000
6509,2,0.030,0.015,0.188,255.000
6510,4,0.030,0.008,0.190,255.000
6511,0,0.000,NaN,0.000,NaN
6512,1,0.003,0.003,0.018,255.000
6513,0,0.000,NaN,0.000,NaN
6514,3,0.749,0.250,4.692,255.000
6515,20,2.585,0.129,16.188,255.000
6516,17,2.105,0.124,13.181,255.000
6517,27,1.544,0.057,9.667,255.000
6518,28,1.556,0.056,9.746,255.000
6519,26,1.469,0.056,9.198,255.000
6520,32,1.524,0.048,9.546,255.000
6521,24,1.589,0.066,9.948,255.000
6522,27,1.651,0.061,10.339,255.000
6523,21,1.700,0.081,10.645,255.000
6524,7,0.741,0.106,4.639,255.000
6525,3,0.025,0.008,0.159,255.000
6526,8,2.499,0.312,15.647,255.000
6527,19,1.348,0.071,8.438,255.000
6528,8,1.748,0.219,10.946,255.000
6529,8,1.170,0.146,7.325,255.000
6530,8,0.899,0.112,5.627,255.000
6531,9,0.539,0.060,3.377,255.000
6532,15,2.679,0.179,16.776,255.000
6533,15,2.591,0.173,16.224,255.000
6534,19,2.693,0.142,16.863,255.000
6535,23,1.533,0.067,9.601,255.000
6536,27,1.321,0.049,8.270,255.000
6537,26,1.335,0.051,8.361,255.000
6538,29,1.342,0.046,8.407,255.000
6539,27,1.421,0.053,8.897,255.000
6540,22,1.366,0.062,8.552,255.000
6541,22,1.619,0.074,10.137,255.000
6542,28,1.106,0.039,6.925,255.000
6543,29,1.096,0.038,6.861,255.000
6544,26,1.786,0.069,11.183,255.000
6545,26,1.720,0.066,10.770,255.000
6546,33,1.738,0.053,10.881,255.000
6547,19,2.773,0.146,17.363,255.000
6548,7,0.499,0.071,3.127,255.000
6549,4,0.425,0.106,2.661,255.000
6550,2,0.118,0.059,0.742,255.000
6551,5,0.100,0.020,0.629,255.000
6552,6,0.177,0.030,1.111,255.000
6553,11,2.634,0.239,16.494,255.000
6554,13,2.632,0.202,16.482,255.000
6555,14,2.828,0.202,17.710,255.000
6556,16,1.860,0.116,11.645,255.000
6557,14,2.052,0.147,12.849,255.000
6558,16,2.040,0.127,12.774,255.000
6559,15,2.041,0.136,12.782,255.000
6560,23,1.899,0.083,11.889,255.000
6561,21,1.717,0.082,10.754,255.000
6562,17,1.771,0.104,11.091,255.000
6563,18,2.707,0.150,16.950,255.000
6564,20,2.851,0.143,17.853,255.000
6565,16,2.600,0.162,16.282,255.000
6566,20,2.264,0.113,14.175,255.000
6567,19,1.539,0.081,9.635,255.000
6568,20,1.578,0.079,9.881,255.000
6569,18,2.071,0.115,12.966,255.000
6570,18,1.970,0.109,12.335,255.000
6571,11,1.788,0.163,11.194,255.000
6572,13,1.930,0.148,12.083,255.000
6573,21,1.222,0.058,7.653,255.000
6574,20,1.161,0.058,7.268,255.000
6575,23,1.524,0.066,9.544,255.000
6576,13,1.249,0.096,7.823,255.000
6577,17,2.184,0.128,13.679,255.000
6578,13,1.210,0.093,7.575,255.000
6579,14,1.572,0.112,9.841,255.000
6580,11,1.595,0.145,9.988,255.000
6581,13,1.480,0.114,9.268,255.000
6582,9,2.763,0.307,17.302,255.000
6583,29,1.512,0.052,9.470,255.000
6584,29,1.501,0.052,9.397,255.000
6585,29,1.342,0.046,8.405,255.000
6586,32,1.083,0.034,6.784,255.000
6587,30,0.919,0.031,5.756,255.000
6588,28,1.050,0.038,6.575,255.000
6589,23,1.139,0.050,7.133,255.000
6590,26,1.079,0.041,6.754,255.000
6591,28,1.096,0.039,6.863,255.000
6592,14,1.463,0.105,9.163,255.000
6593,10,1.691,0.169,10.591,255.000
6594,10,1.817,0.182,11.381,255.000
6595,13,1.040,0.080,6.514,255.000
6596,5,0.879,0.176,5.506,255.000
6597,7,0.865,0.124,5.415,255.000
6598,6,0.483,0.080,3.022,255.000
6599,3,0.388,0.129,2.431,255.000
6600,5,0.409,0.082,2.562,255.000
6601,4,0.961,0.240,6.018,255.000
6602,4,0.896,0.224,5.613,255.000
6603,4,0.879,0.220,5.502,255.000
6604,4,0.152,0.038,0.954,255.000
6605,4,0.149,0.037,0.935,255.000
6606,8,0.222,0.028,1.391,255.000
6607,9,0.253,0.028,1.587,255.000
6608,8,0.215,0.027,1.347,255.000
6609,6,0.143,0.024,0.897,255.000
6610,9,0.303,0.034,1.899,255.000
6611,5,0.234,0.047,1.466,255.000
6612,5,0.155,0.031,0.972,255.000
6613,6,0.178,0.030,1.113,255.000
6614,8,2.594,0.324,16.242,255.000
6615,25,1.682,0.067,10.532,255.000
6616,24,1.641,0.068,10.276,255.000
6617,18,1.892,0.105,11.851,255.000
6618,20,1.802,0.090,11.284,255.000
6619,8,0.662,0.083,4.145,255.000
6620,6,0.443,0.074,2.774,255.000
6621,7,0.612,0.087,3.831,255.000
6622,6,0.139,0.023,0.869,255.000
6623,8,0.257,0.032,1.609,255.000
6624,7,0.246,0.035,1.538,255.000
6625,6,0.188,0.031,1.177,255.000
6626,4,0.574,0.144,3.595,255.000
6627,5,0.621,0.124,3.887,255.000
6628,4,1.181,0.295,7.393,255.000
6629,6,0.702,0.117,4.395,255.000
6630,8,0.745,0.093,4.665,255.000
6631,7,0.951,0.136,5.954,255.000
6632,7,0.513,0.073,3.212,255.000
6633,8,0.205,0.026,1.282,255.000
6634,6,0.206,0.034,1.290,255.000
6635,4,0.089,0.022,0.558,255.000
6636,3,0.077,0.026,0.482,255.000
6637,3,0.101,0.034,0.633,255.000
6638,10,2.217,0.222,13.881,255.000
6639,7,2.381,0.340,14.911,255.000
6640,6,2.110,0.352,13.216,255.000
6641,3,1.269,0.423,7.948,255.000
6642,2,0.035,0.018,0.222,255.000
6643,3,0.045,0.015,0.282,255.000
6644,2,0.028,0.014,0.175,255.000
6645,3,0.348,0.116,2.179,255.000
6646,4,0.274,0.068,1.714,255.000
6647,6,0.253,0.042,1.581,255.000
6648,4,0.257,0.064,1.609,255.000
6649,5,0.195,0.039,1.218,255.000
6650,3,0.183,0.061,1.149,255.000
6651,3,1.930,0.643,12.087,255.000
6652,1,0.091,0.091,0.569,255.000
6653,3,0.994,0.331,6.226,255.000
6654,2,0.891,0.445,5.579,255.000
6655,2,0.911,0.456,5.706,255.000
6656,0,0.000,NaN,0.000,NaN
6657,5,0.861,0.172,5.391,255.000
6658,5,0.793,0.159,4.964,255.000
6659,5,0.656,0.131,4.107,255.000
6660,6,0.570,0.095,3.567,255.000
6661,4,0.471,0.118,2.948,255.000
6662,5,0.759,0.152,4.754,255.000
6663,4,0.437,0.109,2.734,255.000
6664,7,0.693,0.099,4.337,255.000
6665,4,0.615,0.154,3.853,255.000
6666,3,0.264,0.088,1.651,255.000
6667,3,0.261,0.087,1.637,255.000
6668,4,0.267,0.067,1.673,255.000
6669,4,0.273,0.068,1.712,255.000
6670,6,0.319,0.053,2.000,255.000
6671,7,0.384,0.055,2.405,255.000
6672,5,0.434,0.087,2.720,255.000
6673,5,0.511,0.102,3.198,255.000
6674,3,0.246,0.082,1.542,255.000
6675,7,0.770,0.110,4.821,255.000
6676,9,0.834,0.093,5.224,255.000
6677,5,0.326,0.065,2.040,255.000
6678,1,0.004,0.004,0.024,255.000
6679,1,0.003,0.003,0.018,255.000
6680,0,0.000,NaN,0.000,NaN
6681,0,0.000,NaN,0.000,NaN
6682,2,0.016,0.008,0.099,255.000
6683,3,0.177,0.059,1.107,255.000
6684,5,0.748,0.150,4.685,255.000
6685,3,0.132,0.044,0.825,255.000
6686,5,0.820,0.164,5.137,255.000
