Slice,Count,Total Area,Average Size,%Area,Mean
14397,19,6.751,0.355,42.274,255.000
14398,17,6.776,0.399,42.435,255.000
14399,15,6.636,0.442,41.558,254.728
14400,17,6.433,0.378,40.284,254.606
14401,17,6.211,0.365,38.897,254.532
14402,18,6.007,0.334,37.617,254.131
14403,17,6.728,0.396,42.135,254.881
14404,17,6.558,0.386,41.067,255.000
14405,15,6.476,0.432,40.554,255.000
14406,17,6.176,0.363,38.677,255.000
14407,14,5.986,0.428,37.484,255.000
14408,12,5.947,0.496,37.244,255.000
14409,15,5.613,0.374,35.147,255.000
14410,13,5.582,0.429,34.958,255.000
14411,17,6.042,0.355,37.839,255.000
14412,16,6.000,0.375,37.575,254.878
14413,16,6.134,0.383,38.415,254.589
14414,16,6.571,0.411,41.151,254.329
14415,17,6.577,0.387,41.185,254.490
14416,17,6.704,0.394,41.984,254.530
14417,18,6.763,0.376,42.353,254.875
14418,18,6.977,0.388,43.690,255.000
14419,13,6.938,0.534,43.444,255.000
14420,13,6.954,0.535,43.546,255.000
14421,13,7.002,0.539,43.849,255.000
14422,14,7.190,0.514,45.028,255.000
14423,14,7.001,0.500,43.843,255.000
14424,12,7.146,0.595,44.748,255.000
14425,12,7.109,0.592,44.520,255.000
14426,15,7.116,0.474,44.562,255.000
14427,16,6.935,0.433,43.427,255.000
14428,15,6.988,0.466,43.762,255.000
14429,15,6.858,0.457,42.946,255.000
14430,15,6.938,0.463,43.450,255.000
14431,15,6.936,0.462,43.435,255.000
14432,16,7.044,0.440,44.111,255.000
14433,15,6.897,0.460,43.192,255.000
14434,15,6.774,0.452,42.419,255.000
14435,18,6.699,0.372,41.950,255.000
14436,18,6.484,0.360,40.603,255.000
14437,17,6.310,0.371,39.516,255.000
14438,16,6.124,0.383,38.349,255.000
14439,17,6.295,0.370,39.421,255.000
14440,17,6.197,0.365,38.810,255.000
14441,17,6.282,0.370,39.337,255.000
14442,17,6.323,0.372,39.597,255.000
14443,17,6.293,0.370,39.411,255.000
14444,16,6.241,0.390,39.083,255.000
14445,17,6.280,0.369,39.329,255.000
14446,18,6.160,0.342,38.575,255.000
14447,17,6.102,0.359,38.210,255.000
14448,17,6.241,0.367,39.083,255.000
14449,17,5.962,0.351,37.335,255.000
14450,20,5.902,0.295,36.958,255.000
14451,16,4.857,0.304,30.417,255.000
14452,16,4.891,0.306,30.631,255.000
14453,12,5.062,0.422,31.700,255.000
14454,13,5.040,0.388,31.560,255.000
14455,13,5.139,0.395,32.183,255.000
14456,16,6.240,0.390,39.077,255.000
14457,16,6.317,0.395,39.560,255.000
14458,15,6.219,0.415,38.946,254.820
14459,15,6.291,0.419,39.395,254.609
14460,17,6.316,0.372,39.554,254.336
14461,16,6.093,0.381,38.153,254.327
14462,15,6.042,0.403,37.839,254.319
14463,16,6.109,0.382,38.254,254.556
14464,15,6.232,0.415,39.028,254.662
14465,16,5.926,0.370,37.113,255.000
14466,17,6.078,0.358,38.062,254.656
14467,18,6.189,0.344,38.754,255.000
14468,17,5.866,0.345,36.734,255.000
14469,18,5.859,0.326,36.690,255.000
14470,18,5.975,0.332,37.419,255.000
14471,19,5.827,0.307,36.488,255.000
14472,17,5.852,0.344,36.649,255.000
14473,18,6.098,0.339,38.188,255.000
14474,16,6.139,0.384,38.444,255.000
14475,17,6.187,0.364,38.744,254.693
14476,17,6.360,0.374,39.825,255.000
14477,14,6.641,0.474,41.585,255.000
14478,14,6.814,0.487,42.671,255.000
14479,15,6.741,0.449,42.212,255.000
14480,15,6.777,0.452,42.438,255.000
14481,15,6.599,0.440,41.321,255.000
14482,15,6.369,0.425,39.883,255.000
14483,15,6.345,0.423,39.736,255.000
14484,14,6.423,0.459,40.222,255.000
14485,15,6.653,0.444,41.663,254.577
14486,14,6.636,0.474,41.556,255.000
14487,14,6.777,0.484,42.438,255.000
14488,15,6.915,0.461,43.302,255.000
14489,15,6.873,0.458,43.038,255.000
14490,14,6.871,0.491,43.030,255.000
14491,13,6.967,0.536,43.627,255.000
14492,13,6.903,0.531,43.230,255.000
14493,12,7.147,0.596,44.758,255.000
14494,12,7.308,0.609,45.764,255.000
14495,14,7.132,0.509,44.661,255.000
14496,15,7.415,0.494,46.435,255.000
14497,15,7.444,0.496,46.617,255.000
14498,14,7.449,0.532,46.649,255.000
14499,16,7.441,0.465,46.597,255.000
14500,14,6.435,0.460,40.296,255.000
14501,13,6.116,0.470,38.300,255.000
14502,13,6.311,0.485,39.522,254.605
14503,13,7.598,0.584,47.581,254.472
14504,10,7.796,0.780,48.819,254.664
14505,10,7.947,0.795,49.768,254.672
14506,10,7.846,0.785,49.133,254.725
14507,10,7.897,0.790,49.454,254.221
14508,10,7.892,0.789,49.421,253.947
14509,10,7.842,0.784,49.111,255.000
14510,13,7.745,0.596,48.500,255.000
14511,13,7.611,0.585,47.663,255.000
14512,14,7.298,0.521,45.702,255.000
14513,13,7.388,0.568,46.264,254.834
14514,14,7.356,0.525,46.065,255.000
14515,13,7.338,0.564,45.954,255.000
14516,11,7.478,0.680,46.831,255.000
14517,11,7.464,0.679,46.742,254.670
14518,10,7.455,0.745,46.683,254.705
14519,10,7.585,0.759,47.502,254.592
14520,10,7.682,0.768,48.109,254.550
14521,10,7.788,0.779,48.768,254.669
14522,10,7.731,0.773,48.415,254.940
14523,10,7.817,0.782,48.952,254.907
14524,11,7.660,0.696,47.970,254.612
14525,11,7.639,0.694,47.837,255.000
14526,10,7.444,0.744,46.613,254.532
14527,10,7.492,0.749,46.919,254.572
14528,10,7.708,0.771,48.270,254.566
14529,11,7.832,0.712,49.044,254.438
14530,11,8.017,0.729,50.204,254.479
14531,12,8.193,0.683,51.306,254.812
14532,11,8.135,0.740,50.940,254.666
14533,11,8.143,0.740,50.996,254.572
14534,11,8.326,0.757,52.137,254.510
14535,12,8.248,0.687,51.649,254.187
14536,12,8.166,0.680,51.137,255.000
14537,11,8.088,0.735,50.649,253.910
14538,11,7.978,0.725,49.962,254.470
14539,12,7.859,0.655,49.216,254.623
14540,13,7.639,0.588,47.837,255.000
14541,13,7.537,0.580,47.200,255.000
14542,14,7.462,0.533,46.730,255.000
14543,14,7.421,0.530,46.472,254.671
14544,14,7.582,0.542,47.482,254.385
14545,13,7.593,0.584,47.552,254.403
14546,13,7.475,0.575,46.812,253.995
14547,13,7.394,0.569,46.306,254.651
14548,13,7.148,0.550,44.760,254.500
14549,13,7.078,0.544,44.321,254.481
14550,13,6.881,0.529,43.091,254.458
14551,13,6.739,0.518,42.200,254.361
14552,13,6.533,0.503,40.909,254.514
14553,13,6.323,0.486,39.597,255.000
14554,13,6.918,0.532,43.319,255.000
14555,14,6.926,0.495,43.375,255.000
14556,13,6.921,0.532,43.341,255.000
14557,13,7.013,0.539,43.917,255.000
14558,13,6.949,0.535,43.514,255.000
14559,13,7.101,0.546,44.470,255.000
14560,13,6.882,0.529,43.095,255.000
14561,13,6.887,0.530,43.129,255.000
14562,13,6.923,0.533,43.355,254.540
14563,13,6.896,0.530,43.183,254.378
14564,13,6.614,0.509,41.421,254.629
14565,13,6.735,0.518,42.175,254.629
14566,13,6.562,0.505,41.093,254.513
14567,15,7.531,0.502,47.163,254.074
14568,14,7.654,0.547,47.929,254.361
14569,13,7.946,0.611,49.762,254.396
14570,12,8.031,0.669,50.294,254.540
14571,12,8.200,0.683,51.347,254.790
14572,11,8.151,0.741,51.046,254.657
14573,11,8.074,0.734,50.560,254.441
14574,11,7.716,0.701,48.319,254.322
14575,12,7.089,0.591,44.393,255.000
14576,12,6.953,0.579,43.544,254.502
14577,13,6.760,0.520,42.335,254.441
14578,16,6.578,0.411,41.194,254.752
14579,13,6.482,0.499,40.593,254.693
14580,13,6.684,0.514,41.857,255.000
14581,12,6.670,0.556,41.770,255.000
14582,12,6.778,0.565,42.444,255.000
14583,11,6.855,0.623,42.931,255.000
14584,13,6.985,0.537,43.744,255.000
14585,13,6.659,0.512,41.702,255.000
14586,13,6.818,0.524,42.694,255.000
14587,12,6.619,0.552,41.450,255.000
14588,12,6.695,0.558,41.927,254.641
14589,12,6.694,0.558,41.921,254.876
14590,12,6.562,0.547,41.095,254.796
14591,13,6.357,0.489,39.812,254.621
14592,14,6.364,0.455,39.855,255.000
14593,13,6.696,0.515,41.935,254.157
14594,12,6.583,0.549,41.226,253.932
14595,12,6.588,0.549,41.258,253.765
14596,12,6.327,0.527,39.623,253.683
14597,12,6.491,0.541,40.651,253.051
14598,12,6.343,0.529,39.720,254.611
14599,12,6.229,0.519,39.010,254.489
14600,11,6.137,0.558,38.433,254.103
14601,11,5.966,0.542,37.361,254.411
14602,11,5.899,0.536,36.938,254.631
14603,11,6.035,0.549,37.790,254.553
14604,11,6.191,0.563,38.768,254.484
14605,11,6.415,0.583,40.173,254.427
14606,12,6.577,0.548,41.185,254.427
14607,11,6.696,0.609,41.933,253.887
14608,11,7.464,0.679,46.740,253.745
14609,11,6.934,0.630,43.423,253.525
14610,12,7.192,0.599,45.036,253.344
14611,12,7.380,0.615,46.218,253.536
14612,11,7.460,0.678,46.718,253.476
14613,12,7.195,0.600,45.058,254.428
14614,13,7.058,0.543,44.196,254.720
14615,12,6.850,0.571,42.899,254.626
14616,13,6.669,0.513,41.766,254.536
14617,12,6.776,0.565,42.435,254.348
14618,12,6.791,0.566,42.530,254.551
14619,12,6.738,0.561,42.192,254.632
14620,12,6.715,0.560,42.052,254.682
14621,12,6.771,0.564,42.401,255.000
14622,13,6.673,0.513,41.788,255.000
14623,12,6.503,0.542,40.726,255.000
14624,11,6.277,0.571,39.308,254.802
14625,12,6.428,0.536,40.252,254.578
14626,13,6.497,0.500,40.685,254.577
14627,13,6.571,0.505,41.147,255.000
14628,12,6.825,0.569,42.738,254.139
14629,12,6.975,0.581,43.679,254.417
14630,13,6.971,0.536,43.657,254.791
14631,12,7.003,0.584,43.855,255.000
14632,12,7.090,0.591,44.401,255.000
14633,12,7.060,0.588,44.212,255.000
14634,11,6.887,0.626,43.129,255.000
14635,11,6.805,0.619,42.617,255.000
14636,11,6.663,0.606,41.724,255.000
14637,10,6.554,0.655,41.046,255.000
14638,11,6.664,0.606,41.734,255.000
14639,11,6.505,0.591,40.736,255.000
14640,10,6.522,0.652,40.843,255.000
14641,10,6.519,0.652,40.825,255.000
14642,10,6.665,0.667,41.740,255.000
14643,10,6.629,0.663,41.512,255.000
14644,11,6.730,0.612,42.143,255.000
14645,10,6.588,0.659,41.258,254.618
14646,10,6.621,0.662,41.460,255.000
14647,11,6.644,0.604,41.609,255.000
14648,11,6.688,0.608,41.883,255.000
14649,12,6.558,0.546,41.065,255.000
14650,11,6.423,0.584,40.220,255.000
14651,12,6.520,0.543,40.827,255.000
14652,13,6.725,0.517,42.113,253.975
14653,11,6.904,0.628,43.236,254.538
14654,12,7.049,0.587,44.141,254.696
14655,13,7.298,0.561,45.704,255.000
14656,14,7.205,0.515,45.119,255.000
14657,13,5.844,0.450,36.597,255.000
14658,14,5.819,0.416,36.440,255.000
14659,13,6.501,0.500,40.708,253.897
14660,13,6.676,0.514,41.810,254.593
14661,14,6.662,0.476,41.720,254.971
14662,14,6.567,0.469,41.125,255.000
14663,14,5.548,0.396,34.740,254.762
14664,16,5.515,0.345,34.538,255.000
14665,15,5.701,0.380,35.698,255.000
14666,14,5.638,0.403,35.308,255.000
14667,12,5.774,0.481,36.161,253.212
14668,12,5.986,0.499,37.488,254.053
14669,12,6.149,0.512,38.508,254.717
14670,12,6.246,0.521,39.115,255.000
14671,12,6.369,0.531,39.887,255.000
14672,11,6.330,0.575,39.641,255.000
14673,14,6.272,0.448,39.278,255.000
14674,12,6.305,0.525,39.482,255.000
14675,12,6.483,0.540,40.595,254.459
14676,12,6.597,0.550,41.312,255.000
14677,13,6.485,0.499,40.611,255.000
14678,13,6.517,0.501,40.810,255.000
14679,14,6.583,0.470,41.224,255.000
14680,15,6.797,0.453,42.565,255.000
14681,15,6.749,0.450,42.262,255.000
14682,16,6.242,0.390,39.089,255.000
14683,14,6.162,0.440,38.589,255.000
14684,15,6.661,0.444,41.714,255.000
14685,15,6.353,0.424,39.786,255.000
14686,12,5.858,0.488,36.685,255.000
14687,12,5.929,0.494,37.129,255.000
14688,12,6.118,0.510,38.312,255.000
14689,13,6.295,0.484,39.423,255.000
14690,13,6.690,0.515,41.895,255.000
14691,13,6.930,0.533,43.399,255.000
14692,13,6.948,0.534,43.510,254.493
14693,14,6.992,0.499,43.786,254.499
14694,15,7.116,0.474,44.562,255.000
14695,15,6.972,0.465,43.661,254.558
14696,15,6.752,0.450,42.284,254.731
14697,15,6.867,0.458,43.002,255.000
14698,14,6.546,0.468,40.992,255.000
14699,15,6.757,0.450,42.315,255.000
14700,14,6.895,0.493,43.179,254.607
14701,13,6.989,0.538,43.768,255.000
14702,13,7.031,0.541,44.032,255.000
14703,14,7.298,0.521,45.704,255.000
14704,13,7.075,0.544,44.306,255.000
14705,14,7.212,0.515,45.163,255.000
14706,14,7.267,0.519,45.508,255.000
14707,14,7.231,0.516,45.282,255.000
14708,14,7.068,0.505,44.260,254.279
14709,13,6.926,0.533,43.371,254.226
14710,12,7.167,0.597,44.881,254.459
14711,13,7.119,0.548,44.579,255.000
14712,15,6.840,0.456,42.835,255.000
14713,14,6.610,0.472,41.391,255.000
14714,13,6.664,0.513,41.730,255.000
14715,13,6.600,0.508,41.329,255.000
14716,13,6.582,0.506,41.216,254.897
14717,13,6.848,0.527,42.887,254.692
14718,14,7.113,0.508,44.546,254.578
14719,13,7.041,0.542,44.089,254.856
14720,11,7.284,0.662,45.611,254.653
14721,12,7.279,0.607,45.583,254.617
14722,12,7.467,0.622,46.758,253.514
14723,13,7.487,0.576,46.887,253.844
14724,14,7.416,0.530,46.442,254.022
14725,14,7.508,0.536,47.014,253.708
14726,13,7.368,0.567,46.139,254.606
14727,13,6.939,0.534,43.456,255.000
14728,13,6.812,0.524,42.659,255.000
14729,14,6.921,0.494,43.341,255.000
14730,13,7.153,0.550,44.796,254.498
14731,12,7.842,0.654,49.111,254.615
14732,12,7.932,0.661,49.675,254.573
14733,14,7.808,0.558,48.893,255.000
14734,12,7.991,0.666,50.040,252.879
14735,13,7.705,0.593,48.252,253.718
14736,13,7.607,0.585,47.635,254.511
14737,13,7.469,0.575,46.770,254.492
14738,13,7.461,0.574,46.722,254.207
14739,13,7.632,0.587,47.794,254.459
14740,13,7.544,0.580,47.242,254.423
14741,12,7.606,0.634,47.629,254.486
14742,12,7.563,0.630,47.359,254.431
14743,12,7.441,0.620,46.599,254.451
14744,12,7.364,0.614,46.115,254.332
14745,12,7.263,0.605,45.480,254.544
14746,12,7.262,0.605,45.476,254.559
14747,12,7.266,0.606,45.502,254.616
14748,13,7.472,0.575,46.792,255.000
14749,12,7.635,0.636,47.813,255.000
14750,13,7.595,0.584,47.560,255.000
14751,13,7.356,0.566,46.067,254.771
14752,12,7.414,0.618,46.429,254.337
14753,13,7.653,0.589,47.925,255.000
14754,13,7.480,0.575,46.843,255.000
14755,13,7.544,0.580,47.240,255.000
14756,13,7.567,0.582,47.387,255.000
14757,13,7.316,0.563,45.817,255.000
14758,14,7.568,0.541,47.395,254.617
14759,14,7.603,0.543,47.613,254.349
14760,15,7.617,0.508,47.696,254.043
14761,15,7.576,0.505,47.444,254.006
14762,15,7.644,0.510,47.867,255.000
14763,14,7.566,0.540,47.381,255.000
14764,14,7.596,0.543,47.567,255.000
14765,13,7.455,0.573,46.685,255.000
14766,14,7.558,0.540,47.329,255.000
14767,12,7.629,0.636,47.772,255.000
14768,12,7.654,0.638,47.933,255.000
14769,12,7.590,0.633,47.532,255.000
14770,12,7.771,0.648,48.665,255.000
14771,12,7.610,0.634,47.653,255.000
14772,14,7.799,0.557,48.839,255.000
14773,12,7.999,0.667,50.091,255.000
14774,13,7.538,0.580,47.204,255.000
14775,13,7.613,0.586,47.673,255.000
14776,13,7.306,0.562,45.754,254.143
14777,12,7.205,0.600,45.121,254.564
14778,13,6.970,0.536,43.647,254.754
14779,11,7.302,0.664,45.724,255.000
14780,12,7.156,0.596,44.812,255.000
14781,12,7.111,0.593,44.528,255.000
14782,12,7.004,0.584,43.859,255.000
14783,12,6.965,0.580,43.619,255.000
14784,12,6.957,0.580,43.565,255.000
14785,12,7.022,0.585,43.972,255.000
14786,12,7.271,0.606,45.530,255.000
14787,12,7.542,0.628,47.228,254.703
14788,12,7.574,0.631,47.433,255.000
14789,12,7.768,0.647,48.643,254.716
14790,13,7.810,0.601,48.909,254.570
14791,13,7.518,0.578,47.077,254.550
14792,13,7.280,0.560,45.589,254.007
14793,13,7.353,0.566,46.044,253.964
14794,13,7.190,0.553,45.024,255.000
14795,12,7.395,0.616,46.310,255.000
14796,12,7.226,0.602,45.250,255.000
14797,12,7.111,0.593,44.534,255.000
14798,13,7.165,0.551,44.871,255.000
14799,13,7.316,0.563,45.817,255.000
14800,12,7.344,0.612,45.988,255.000
14801,12,7.204,0.600,45.113,255.000
14802,13,7.274,0.560,45.554,255.000
14803,14,7.027,0.502,44.006,254.751
14804,12,7.062,0.589,44.226,255.000
14805,12,7.166,0.597,44.873,254.039
14806,12,6.938,0.578,43.448,254.217
14807,12,7.291,0.608,45.659,255.000
14808,12,7.372,0.614,46.165,255.000
14809,12,7.292,0.608,45.665,255.000
14810,13,7.359,0.566,46.081,255.000
14811,13,7.472,0.575,46.792,254.586
14812,13,7.517,0.578,47.073,254.587
14813,12,7.377,0.615,46.198,255.000
14814,12,7.490,0.624,46.907,255.000
14815,12,7.587,0.632,47.510,254.724
14816,12,7.415,0.618,46.437,254.615
14817,12,7.237,0.603,45.321,254.591
14818,13,6.911,0.532,43.280,254.451
14819,12,7.045,0.587,44.117,254.426
14820,12,6.932,0.578,43.409,254.401
14821,11,6.423,0.584,40.222,254.415
14822,11,6.307,0.573,39.498,255.000
14823,12,6.207,0.517,38.871,255.000
14824,14,6.080,0.434,38.075,255.000
14825,11,5.863,0.533,36.716,255.000
14826,11,5.990,0.545,37.508,255.000
14827,11,5.858,0.533,36.683,255.000
14828,12,6.073,0.506,38.028,255.000
14829,12,6.198,0.517,38.815,255.000
14830,11,6.128,0.557,38.373,255.000
14831,11,6.202,0.564,38.841,255.000
14832,12,6.350,0.529,39.766,255.000
14833,11,6.371,0.579,39.897,255.000
14834,12,6.523,0.544,40.851,255.000
14835,12,6.705,0.559,41.986,255.000
14836,12,6.623,0.552,41.476,255.000
14837,12,6.787,0.566,42.504,254.608
14838,13,7.092,0.546,44.415,254.792
14839,13,7.363,0.566,46.109,255.000
14840,13,7.395,0.569,46.310,255.000
14841,13,7.336,0.564,45.940,255.000
14842,12,7.232,0.603,45.286,255.000
14843,11,7.367,0.670,46.131,255.000
14844,11,7.292,0.663,45.667,255.000
14845,11,7.181,0.653,44.968,255.000
14846,11,7.052,0.641,44.161,255.000
14847,11,6.940,0.631,43.458,255.000
14848,11,7.256,0.660,45.440,255.000
14849,11,7.101,0.646,44.466,254.499
14850,11,7.021,0.638,43.970,254.440
14851,12,7.166,0.597,44.873,254.601
14852,12,7.091,0.591,44.407,254.393
14853,12,6.814,0.568,42.673,254.305
14854,12,6.873,0.573,43.040,255.000
14855,12,6.843,0.570,42.851,255.000
14856,11,6.862,0.624,42.970,255.000
14857,11,7.071,0.643,44.282,255.000
14858,11,7.123,0.648,44.605,255.000
14859,11,6.979,0.634,43.704,255.000
14860,11,6.957,0.632,43.567,255.000
14861,11,6.906,0.628,43.244,255.000
14862,11,7.176,0.652,44.937,255.000
14863,12,7.431,0.619,46.536,255.000
14864,11,7.334,0.667,45.929,255.000
14865,11,7.527,0.684,47.139,255.000
14866,11,7.521,0.684,47.095,255.000
14867,11,7.626,0.693,47.756,255.000
14868,11,7.422,0.675,46.480,255.000
14869,11,7.367,0.670,46.131,255.000
14870,11,7.365,0.670,46.121,255.000
14871,11,7.403,0.673,46.357,255.000
14872,11,7.441,0.676,46.595,255.000
14873,11,7.479,0.680,46.833,255.000
14874,11,7.651,0.696,47.915,255.000
14875,11,7.553,0.687,47.300,255.000
14876,11,7.475,0.680,46.812,254.764
14877,11,7.439,0.676,46.585,254.499
14878,11,7.507,0.682,47.010,254.463
14879,12,7.508,0.626,47.016,254.648
14880,12,7.617,0.635,47.700,254.736
14881,11,7.410,0.674,46.403,254.651
14882,11,7.399,0.673,46.335,255.000
14883,11,7.328,0.666,45.887,255.000
14884,11,7.386,0.671,46.250,255.000
14885,11,7.118,0.647,44.575,255.000
14886,11,7.224,0.657,45.236,254.787
14887,12,7.144,0.595,44.736,254.604
14888,12,7.185,0.599,44.992,254.494
14889,11,6.973,0.634,43.665,254.307
14890,12,6.777,0.565,42.440,254.416
14891,12,6.636,0.553,41.558,254.579
14892,13,6.475,0.498,40.546,254.263
14893,13,6.396,0.492,40.052,253.288
14894,13,6.273,0.483,39.282,255.000
14895,12,6.194,0.516,38.786,255.000
14896,12,6.185,0.515,38.734,253.646
14897,12,6.477,0.540,40.558,255.000
14898,12,6.521,0.543,40.835,254.303
14899,12,6.634,0.553,41.544,254.319
14900,13,6.701,0.515,41.960,254.437
14901,12,6.778,0.565,42.444,254.475
14902,13,6.788,0.522,42.508,254.458
14903,13,6.873,0.529,43.042,254.461
14904,13,6.933,0.533,43.417,254.403
14905,12,7.079,0.590,44.327,255.000
14906,12,7.136,0.595,44.687,255.000
14907,12,7.166,0.597,44.873,255.000
14908,12,7.070,0.589,44.274,254.577
14909,12,6.938,0.578,43.446,254.719
14910,12,6.881,0.573,43.091,255.000
14911,12,6.735,0.561,42.175,255.000
14912,12,6.490,0.541,40.641,254.711
14913,12,6.223,0.519,38.968,255.000
14914,12,6.118,0.510,38.312,254.731
14915,14,6.003,0.429,37.593,254.694
14916,13,6.111,0.470,38.268,254.110
14917,14,6.045,0.432,37.853,254.645
14918,13,6.048,0.465,37.873,254.294
14919,14,6.006,0.429,37.609,254.583
14920,14,6.059,0.433,37.942,255.000
14921,14,6.004,0.429,37.597,255.000
14922,14,6.071,0.434,38.016,255.000
14923,14,6.091,0.435,38.143,255.000
14924,12,6.286,0.524,39.365,255.000
14925,12,6.557,0.546,41.062,255.000
14926,13,6.819,0.525,42.704,254.795
14927,12,6.889,0.574,43.139,254.713
14928,13,6.992,0.538,43.788,254.694
14929,15,6.696,0.446,41.933,254.760
14930,14,6.434,0.460,40.292,254.599
14931,13,6.394,0.492,40.044,254.458
14932,13,6.381,0.491,39.956,254.647
14933,13,6.356,0.489,39.802,254.641
14934,13,6.405,0.493,40.109,254.668
14935,14,6.375,0.455,39.919,255.000
14936,14,6.604,0.472,41.355,255.000
14937,14,7.018,0.501,43.950,254.706
14938,13,7.622,0.586,47.728,255.000
14939,13,7.512,0.578,47.044,255.000
14940,13,7.381,0.568,46.222,254.645
14941,13,7.297,0.561,45.694,254.313
14942,12,7.275,0.606,45.556,254.170
14943,12,7.233,0.603,45.296,253.876
14944,10,7.289,0.729,45.645,253.279
14945,11,7.385,0.671,46.246,253.798
14946,15,7.257,0.484,45.446,254.467
14947,14,7.333,0.524,45.919,254.351
14948,14,7.303,0.522,45.730,253.521
